[1, 22, "1.22.1.1", 13, 1, "", "", "", "", 1, ""]
[1, 24, "1.24.1.1", 2, 1, "[[ 1, 0 ],[ 0, 1 ]]", "", "", "", 2, ""]
[1, 24, "1.24.1.1", 3, 1, "[[ 1, 0 ],[ 0, 1 ]]", "", "", "", 2, ""]
[1, 24, "1.24.1.1", 5, 1, "[[ -36099700732180689378461065616344652685638159511957679254431685809672009556043905305301027557632634085088078821505833361325351952216818704715852633852295930173721226219333061185617639879774849524170851317817729104190036489210202606288110496674843626067898809485288273124930580533796483769879665448758271973702550064954942374327552188891716557771607004337525206999401695947655870072726643980852433131908613455214538058306, 26741498859348727485914207523857084054323421952401879915767484323275906769566797248746417575867470801274650851031962802922508017447830393409842055988949729366432959460044361851660408562338430051605268206066028094049347161509541616764953841137304993807665205713045075903187514489975477109339636695767857195835327459965748551217725673438705417959962257330025492302603704864862179074391583913635379639760527408188035459627 ],[ 69864152649798074088920781376853603352813288426941452254101997998366242269279418791920078102268094287271824839869365648715623393948937920480421589512009758884774481333344439761056052424699224092334767016837364376569219198658356967042748441181701563427707397110637878867282250652649041040378214336654340409476846640881698903883995965769849696550970155362597202542378734840284504504362913606287463148899944246308741488029, 36099700732180689378461065616344652685638159511957679254431685809672009556043905305301027557632634085088078821505833361325351952216818704715852633852295930173721226219333061185617639879774849524170851317817729104190036489210202606288110496674843626067898809485288273124930580533796483769879665448758271973702550064954942374327552188891716557771607004337525206999401695947655870072726643980852433131908613455214538058307 ]]", "", "", "", 1, ""]
[1, 24, "1.24.1.1", 5, 2, "[[ 36099700732180689378461065616344652685638159511957679254431685809672009556043905305301027557632634085088078821505833361325351952216818704715852633852295930173721226219333061185617639879774849524170851317817729104190036489210202606288110496674843626067898809485288273124930580533796483769879665448758271973702550064954942374327552188891716557771607004337525206999401695947655870072726643980852433131908613455214538058307, -26741498859348727485914207523857084054323421952401879915767484323275906769566797248746417575867470801274650851031962802922508017447830393409842055988949729366432959460044361851660408562338430051605268206066028094049347161509541616764953841137304993807665205713045075903187514489975477109339636695767857195835327459965748551217725673438705417959962257330025492302603704864862179074391583913635379639760527408188035459627 ],[ -69864152649798074088920781376853603352813288426941452254101997998366242269279418791920078102268094287271824839869365648715623393948937920480421589512009758884774481333344439761056052424699224092334767016837364376569219198658356967042748441181701563427707397110637878867282250652649041040378214336654340409476846640881698903883995965769849696550970155362597202542378734840284504504362913606287463148899944246308741488029, -36099700732180689378461065616344652685638159511957679254431685809672009556043905305301027557632634085088078821505833361325351952216818704715852633852295930173721226219333061185617639879774849524170851317817729104190036489210202606288110496674843626067898809485288273124930580533796483769879665448758271973702550064954942374327552188891716557771607004337525206999401695947655870072726643980852433131908613455214538058306 ]]", "", "", "", 1, ""]
[1, 24, "1.24.1.1", 7, 1, "[[ -467402980296088975043658913990555132138189289379092887960011634022610411015428984080842752419284124639903649221275255899569652114459898690657054263092326150021782639748024651433346282288922261090523608843185185359238894170306250363019261669215838310428551204984906885818476647957552892594376768066319750459937083788557478165764545916767002977911678273198808976112460786562126697495134530440899916911402930585603597723851342826819785638590984548936650497344535661873424655605702173263719891052239953713405677, -257312627435117340429813479087656061335902001919402798891931971837338884115478588371356468520686726807308494681286903843475587403442486385649740593453522404149285030865872684301682737440861024708891578830155450724449512313713389507751413064789042966558191845643026241056506102690877425429430603658674515936929190321955206894777959841519826177334126977692776639294702436669070364199979799098139235826829279291589124157038091907229307059224890933983928407597564445376577128263488985506830877311973784718904126 ],[ -379255244512377236999745098241009342754672161499245150163055988877449695676904070467059554028334604084900540846816955089948978301733522810658119932451273290133339142977448450831827964028075680730785748387339459718082996792896402878945893918068547087143862045406012283430303614733647754316797130651984538380200732298798738305202719564115048710947452875716374473907518823571783174311865921997298938422295682254069051359249133773126260541278392326347905286904417836697893624016382183414260996624994483233257929, 467402980296088975043658913990555132138189289379092887960011634022610411015428984080842752419284124639903649221275255899569652114459898690657054263092326150021782639748024651433346282288922261090523608843185185359238894170306250363019261669215838310428551204984906885818476647957552892594376768066319750459937083788557478165764545916767002977911678273198808976112460786562126697495134530440899916911402930585603597723851342826819785638590984548936650497344535661873424655605702173263719891052239953713405678 ]]", "", "", "", 1, ""]
[1, 24, "1.24.1.1", 7, 2, "[[ 467402980296088975043658913990555132138189289379092887960011634022610411015428984080842752419284124639903649221275255899569652114459898690657054263092326150021782639748024651433346282288922261090523608843185185359238894170306250363019261669215838310428551204984906885818476647957552892594376768066319750459937083788557478165764545916767002977911678273198808976112460786562126697495134530440899916911402930585603597723851342826819785638590984548936650497344535661873424655605702173263719891052239953713405678, 257312627435117340429813479087656061335902001919402798891931971837338884115478588371356468520686726807308494681286903843475587403442486385649740593453522404149285030865872684301682737440861024708891578830155450724449512313713389507751413064789042966558191845643026241056506102690877425429430603658674515936929190321955206894777959841519826177334126977692776639294702436669070364199979799098139235826829279291589124157038091907229307059224890933983928407597564445376577128263488985506830877311973784718904126 ],[ 379255244512377236999745098241009342754672161499245150163055988877449695676904070467059554028334604084900540846816955089948978301733522810658119932451273290133339142977448450831827964028075680730785748387339459718082996792896402878945893918068547087143862045406012283430303614733647754316797130651984538380200732298798738305202719564115048710947452875716374473907518823571783174311865921997298938422295682254069051359249133773126260541278392326347905286904417836697893624016382183414260996624994483233257929, -467402980296088975043658913990555132138189289379092887960011634022610411015428984080842752419284124639903649221275255899569652114459898690657054263092326150021782639748024651433346282288922261090523608843185185359238894170306250363019261669215838310428551204984906885818476647957552892594376768066319750459937083788557478165764545916767002977911678273198808976112460786562126697495134530440899916911402930585603597723851342826819785638590984548936650497344535661873424655605702173263719891052239953713405677 ]]", "", "", "", 1, ""]
[1, 24, "1.24.1.1", 11, 1, "[[ -960475992888250441875444496026851889352621658070915769189973164544647320375429152253657939197145354057695522563188624401334643769361650954538846930496481023678073977507488519537808732730257221527912303123812107308671055905817181970322145764176150202827779099853644296565615216879613333956005079079947440269120368645595648700676339070123002057081425022787879893653618625551643170096409127039400109430543392685755339092144692029337979960140121695340344500863756108643830894698943161749238829239361442317957372880008877884748579045333877236144815473905438843918142818247226518491368512990621695138009644656492193318815419173284, 730833387648583808486195956533513862750819526292034680992710464924633373316004866804109732711645293356797829318110033345022222328112483716312092659624575654597202146659392405031845781071156732063535201273537904722055353078753607920655915878292451595034475137586653438747340075542563215102884657792873175951234054851000913220831878758887538723887553493568689854096729315407383812418619763332054907975949824118746392479795493190949505058447480207738464431081434294454833318969347202865672698169995481955571586556008761748610294928383116834112916059496351485153264074951631237991316696576248719649707289689057496168658781100535 ],[ -3089167247368041531464226460927185948191787425492178446577729521369360447066360256766141810322038024661110728296716014709755400346664536791426104678281928391903837161317128402187214829100093194879857426843217821546071508223544815364076814312753173364780299498596203115332893982302123576749844191377990622693653305032569859125914591899696605595758789068451014196289609082781717755936398628530371262895989310696550014495436529192840019399970863734012491035330484584225414554390348810737855916993076462112852117219965991053195014207244330887949035161683993293071662286128691692689650083747229390833804414058979064884914043535905, 960475992888250441875444496026851889352621658070915769189973164544647320375429152253657939197145354057695522563188624401334643769361650954538846930496481023678073977507488519537808732730257221527912303123812107308671055905817181970322145764176150202827779099853644296565615216879613333956005079079947440269120368645595648700676339070123002057081425022787879893653618625551643170096409127039400109430543392685755339092144692029337979960140121695340344500863756108643830894698943161749238829239361442317957372880008877884748579045333877236144815473905438843918142818247226518491368512990621695138009644656492193318815419173285 ]]", "", "", "", 1, ""]
[1, 24, "1.24.1.1", 11, 2, "[[ 960475992888250441875444496026851889352621658070915769189973164544647320375429152253657939197145354057695522563188624401334643769361650954538846930496481023678073977507488519537808732730257221527912303123812107308671055905817181970322145764176150202827779099853644296565615216879613333956005079079947440269120368645595648700676339070123002057081425022787879893653618625551643170096409127039400109430543392685755339092144692029337979960140121695340344500863756108643830894698943161749238829239361442317957372880008877884748579045333877236144815473905438843918142818247226518491368512990621695138009644656492193318815419173285, -730833387648583808486195956533513862750819526292034680992710464924633373316004866804109732711645293356797829318110033345022222328112483716312092659624575654597202146659392405031845781071156732063535201273537904722055353078753607920655915878292451595034475137586653438747340075542563215102884657792873175951234054851000913220831878758887538723887553493568689854096729315407383812418619763332054907975949824118746392479795493190949505058447480207738464431081434294454833318969347202865672698169995481955571586556008761748610294928383116834112916059496351485153264074951631237991316696576248719649707289689057496168658781100535 ],[ 3089167247368041531464226460927185948191787425492178446577729521369360447066360256766141810322038024661110728296716014709755400346664536791426104678281928391903837161317128402187214829100093194879857426843217821546071508223544815364076814312753173364780299498596203115332893982302123576749844191377990622693653305032569859125914591899696605595758789068451014196289609082781717755936398628530371262895989310696550014495436529192840019399970863734012491035330484584225414554390348810737855916993076462112852117219965991053195014207244330887949035161683993293071662286128691692689650083747229390833804414058979064884914043535905, -960475992888250441875444496026851889352621658070915769189973164544647320375429152253657939197145354057695522563188624401334643769361650954538846930496481023678073977507488519537808732730257221527912303123812107308671055905817181970322145764176150202827779099853644296565615216879613333956005079079947440269120368645595648700676339070123002057081425022787879893653618625551643170096409127039400109430543392685755339092144692029337979960140121695340344500863756108643830894698943161749238829239361442317957372880008877884748579045333877236144815473905438843918142818247226518491368512990621695138009644656492193318815419173284 ]]", "", "", "", 1, ""]
[1, 24, "1.24.1.1", 13, 1, "[[ 45665011540095033797904205182991570598744333421764520010389163741467174802566171771399266640657984007066509467386402793289041928116086527539261234739368380561669669464854339130324118248562007567747239534801561723277261581264876443113204935708721954555684577362628774589977237714575614222147217364792137121078870366493396234665140636581919830222875289132167148576442251874828494820097834066716747599044372971249030320105332912762162822963775490438898630411026134506943634835507347960454551775582449986689854843258830583197306674080245289466742495168627615257953065398666503385586521540634548164504625806146250344002342871001665268003933076849045738929785198799722135722, -70966848263583752571411251942775771381005008457759015451033106982032235182636670196396004238964830710861733819144635134793748384746382191079614577950618872684487984599267922951734832385505903620697826305951977809821863645731862267980030947280507459390634773098913805752159446875749779450518424209108402818406344250035658091620181934310279286052468045727943806652921218816719122228341564473384565373939285862531947885548981980890518108413126688398241779370740162480223025116123173590240343881314433860840602596385829381784448641480195289649883939464030337241645431399523601211674288510870882558626517974961220594300402687894044142037018468377108070526093814772253670980 ],[ -83062605794236010519627298159815720055836379857861978479572585646971533620785228150419335689254980712650760756077505871818653364833433021793120908910211942461951757810174243137467679764269216752905643786628508497875445176777621504679129886382511979657973341988292409400543891734870904274401338247578369528865597602689865657244867870234070799313544184510967107969438988163431557270373884475686283307021685464841076001779203329794047617315300547260484564371888374045455000311331419713538542034666762154340449157246431895313117353724763546287218588605349551788839396651135894884124682210469186109569031025682890141200784696960975015699554438755536183742274975478235821020, -45665011540095033797904205182991570598744333421764520010389163741467174802566171771399266640657984007066509467386402793289041928116086527539261234739368380561669669464854339130324118248562007567747239534801561723277261581264876443113204935708721954555684577362628774589977237714575614222147217364792137121078870366493396234665140636581919830222875289132167148576442251874828494820097834066716747599044372971249030320105332912762162822963775490438898630411026134506943634835507347960454551775582449986689854843258830583197306674080245289466742495168627615257953065398666503385586521540634548164504625806146250344002342871001665268003933076849045738929785198799722135721 ]]", "", "", "", 1, ""]
[1, 24, "1.24.1.1", 13, 2, "[[ -45665011540095033797904205182991570598744333421764520010389163741467174802566171771399266640657984007066509467386402793289041928116086527539261234739368380561669669464854339130324118248562007567747239534801561723277261581264876443113204935708721954555684577362628774589977237714575614222147217364792137121078870366493396234665140636581919830222875289132167148576442251874828494820097834066716747599044372971249030320105332912762162822963775490438898630411026134506943634835507347960454551775582449986689854843258830583197306674080245289466742495168627615257953065398666503385586521540634548164504625806146250344002342871001665268003933076849045738929785198799722135721, 70966848263583752571411251942775771381005008457759015451033106982032235182636670196396004238964830710861733819144635134793748384746382191079614577950618872684487984599267922951734832385505903620697826305951977809821863645731862267980030947280507459390634773098913805752159446875749779450518424209108402818406344250035658091620181934310279286052468045727943806652921218816719122228341564473384565373939285862531947885548981980890518108413126688398241779370740162480223025116123173590240343881314433860840602596385829381784448641480195289649883939464030337241645431399523601211674288510870882558626517974961220594300402687894044142037018468377108070526093814772253670980 ],[ 83062605794236010519627298159815720055836379857861978479572585646971533620785228150419335689254980712650760756077505871818653364833433021793120908910211942461951757810174243137467679764269216752905643786628508497875445176777621504679129886382511979657973341988292409400543891734870904274401338247578369528865597602689865657244867870234070799313544184510967107969438988163431557270373884475686283307021685464841076001779203329794047617315300547260484564371888374045455000311331419713538542034666762154340449157246431895313117353724763546287218588605349551788839396651135894884124682210469186109569031025682890141200784696960975015699554438755536183742274975478235821020, 45665011540095033797904205182991570598744333421764520010389163741467174802566171771399266640657984007066509467386402793289041928116086527539261234739368380561669669464854339130324118248562007567747239534801561723277261581264876443113204935708721954555684577362628774589977237714575614222147217364792137121078870366493396234665140636581919830222875289132167148576442251874828494820097834066716747599044372971249030320105332912762162822963775490438898630411026134506943634835507347960454551775582449986689854843258830583197306674080245289466742495168627615257953065398666503385586521540634548164504625806146250344002342871001665268003933076849045738929785198799722135722 ]]", "", "", "", 1, ""]
[1, 26, "1.26.1.1", 2, 1, "", "", "", "", 1, ""]
[1, 26, "1.26.1.1", 3, 1, "", "", "", "", 1, ""]
[1, 26, "1.26.1.1", 5, 1, "", "", "", "", 1, ""]
[1, 26, "1.26.1.1", 7, 1, "", "", "", "", 1, ""]
[1, 26, "1.26.1.1", 11, 1, "", "", "", "", 1, ""]
[1, 26, "1.26.1.1", 13, 1, "", "", "", "", 1, ""]
[5, 4, "5.4.1.1", 2, 1, "", "", "", "", 1, ""]
[5, 4, "5.4.1.1", 3, 1, "", "", "", "", 1, ""]
[5, 4, "5.4.1.1", 5, 1, "", "", "", "", 1, ""]
[5, 4, "5.4.1.1", 7, 1, "", "", "", "", 1, ""]
[5, 4, "5.4.1.1", 11, 1, "", "", "", "", 1, ""]
[5, 4, "5.4.1.1", 13, 1, "", "", "", "", 1, ""]
[5, 6, "5.6.1.1", 2, 1, "", "", "", "", 1, ""]
[5, 6, "5.6.1.1", 3, 1, "", "", "", "", 1, ""]
[5, 6, "5.6.1.1", 5, 1, "", "", "", "", 1, ""]
[5, 6, "5.6.1.1", 7, 1, "", "", "", "", 1, ""]
[5, 6, "5.6.1.1", 11, 1, "", "", "", "", 1, ""]
[5, 6, "5.6.1.1", 13, 1, "", "", "", "", 1, ""]
[1, 28, "1.28.1.1", 2, 1, "[[ 1, 0 ],[ 0, 1 ]]", "", "", "", 2, ""]
[1, 28, "1.28.1.1", 3, 1, "[[ 1, 0 ],[ 0, 1 ]]", "", "", "", 1, ""]
[1, 28, "1.28.1.1", 5, 1, "[[ 119887565018281270911372155338865313802875347658642003340158755531703996853183476228650151457147121077085545774126063677512992650576114888230102703136711218089270931756702332658515745029725781787371687844291637117440330339013465441963718254857880251104051780868945189648379321277977296169794675892217808651244149938049950103600415286705116491408855407150738978141040287892071636406992180590732427829040108861143237353125, -6342553174078243371657445665426364519513897000121798797841828327630970896093711853460594276577671667670734744843931541039743689218893181635083377360491782749138785404673070142094265947082914160955149953640366715067745964431117521834885426462759022908753855301578619079782944143840002631861802729300053691382122080172890669714110182242882568924667604137027880175102883487109344675142403376324443041823319196736976295838 ],[ 114092956969685615025350756552633720317167883175073204281241329566582215986043253644823761641748646405982844742675380649987865989055731040862923929046957294790738528937763164767763896842692646634725618470430575139438819137580682781764377421822282136196998503325533764377205484949391249844022646194492102342648033872968227246861785789594637087918122791159669398680392870679891276555543552929456832178813875109048052793750, -119887565018281270911372155338865313802875347658642003340158755531703996853183476228650151457147121077085545774126063677512992650576114888230102703136711218089270931756702332658515745029725781787371687844291637117440330339013465441963718254857880251104051780868945189648379321277977296169794675892217808651244149938049950103600415286705116491408855407150738978141040287892071636406992180590732427829040108861143237353124 ]]", "", "", "", 1, ""]
[1, 28, "1.28.1.1", 5, 2, "[[ -119887565018281270911372155338865313802875347658642003340158755531703996853183476228650151457147121077085545774126063677512992650576114888230102703136711218089270931756702332658515745029725781787371687844291637117440330339013465441963718254857880251104051780868945189648379321277977296169794675892217808651244149938049950103600415286705116491408855407150738978141040287892071636406992180590732427829040108861143237353124, 6342553174078243371657445665426364519513897000121798797841828327630970896093711853460594276577671667670734744843931541039743689218893181635083377360491782749138785404673070142094265947082914160955149953640366715067745964431117521834885426462759022908753855301578619079782944143840002631861802729300053691382122080172890669714110182242882568924667604137027880175102883487109344675142403376324443041823319196736976295838 ],[ -114092956969685615025350756552633720317167883175073204281241329566582215986043253644823761641748646405982844742675380649987865989055731040862923929046957294790738528937763164767763896842692646634725618470430575139438819137580682781764377421822282136196998503325533764377205484949391249844022646194492102342648033872968227246861785789594637087918122791159669398680392870679891276555543552929456832178813875109048052793750, 119887565018281270911372155338865313802875347658642003340158755531703996853183476228650151457147121077085545774126063677512992650576114888230102703136711218089270931756702332658515745029725781787371687844291637117440330339013465441963718254857880251104051780868945189648379321277977296169794675892217808651244149938049950103600415286705116491408855407150738978141040287892071636406992180590732427829040108861143237353125 ]]", "", "", "", 1, ""]
[1, 28, "1.28.1.1", 7, 1, "[[ -137659673800764490240823545513465014426724408142777367539347993520769212829148459743520676493886413344243122574136786506387278869426503749259309301406640407498995052313220762386860752641933838759222177526026107364823313792921218233991908881743866819916068289592292653464872659791171550838299848364427511982736622220916739147053781254474876215217368508380307502945567862856933000072086888222141078966139558050547968270470727992683758946940027646569342522902189436723316241934705195128900380169354609408970375, -33325473484176926784250044817538372908310135311798984055761433597674582155993439953471823037941473886923467819719405075872134928989834420304000799365014665051074508886102765083464060298149124506463152851975448138191227485977776203427561389332490767331434249450105160827771442779683178580273262973512120903583838232449670392920485873853952041216048649464764423967217484116654196614174703397509434791599795061741368906333629562287227452883965999889562785177380295557511774758798191482025590126009848546814534 ],[ 85830626916430108929514671507443040903680134527439777103817634259568326459104936035032398441755806870232233052969245733126148325774134831105568280317919393058436393896173958847499030840315992690930206367343651590292998612771051784517385401915028635356990371922093890833229143872776565018679372393131129479048892268775080035485859682125510225471507539227786095515293998156124493412048450968374147706982139564313823379857570074934315589279990473979047686487015836261361700209854756809317719217266721000137508, 137659673800764490240823545513465014426724408142777367539347993520769212829148459743520676493886413344243122574136786506387278869426503749259309301406640407498995052313220762386860752641933838759222177526026107364823313792921218233991908881743866819916068289592292653464872659791171550838299848364427511982736622220916739147053781254474876215217368508380307502945567862856933000072086888222141078966139558050547968270470727992683758946940027646569342522902189436723316241934705195128900380169354609408970376 ]]", "", "", "", 1, ""]
[1, 28, "1.28.1.1", 7, 2, "[[ 137659673800764490240823545513465014426724408142777367539347993520769212829148459743520676493886413344243122574136786506387278869426503749259309301406640407498995052313220762386860752641933838759222177526026107364823313792921218233991908881743866819916068289592292653464872659791171550838299848364427511982736622220916739147053781254474876215217368508380307502945567862856933000072086888222141078966139558050547968270470727992683758946940027646569342522902189436723316241934705195128900380169354609408970376, 33325473484176926784250044817538372908310135311798984055761433597674582155993439953471823037941473886923467819719405075872134928989834420304000799365014665051074508886102765083464060298149124506463152851975448138191227485977776203427561389332490767331434249450105160827771442779683178580273262973512120903583838232449670392920485873853952041216048649464764423967217484116654196614174703397509434791599795061741368906333629562287227452883965999889562785177380295557511774758798191482025590126009848546814534 ],[ -85830626916430108929514671507443040903680134527439777103817634259568326459104936035032398441755806870232233052969245733126148325774134831105568280317919393058436393896173958847499030840315992690930206367343651590292998612771051784517385401915028635356990371922093890833229143872776565018679372393131129479048892268775080035485859682125510225471507539227786095515293998156124493412048450968374147706982139564313823379857570074934315589279990473979047686487015836261361700209854756809317719217266721000137508, -137659673800764490240823545513465014426724408142777367539347993520769212829148459743520676493886413344243122574136786506387278869426503749259309301406640407498995052313220762386860752641933838759222177526026107364823313792921218233991908881743866819916068289592292653464872659791171550838299848364427511982736622220916739147053781254474876215217368508380307502945567862856933000072086888222141078966139558050547968270470727992683758946940027646569342522902189436723316241934705195128900380169354609408970375 ]]", "", "", "", 1, ""]
[1, 28, "1.28.1.1", 11, 1, "[[ -1668947239014485967191812505333813090598778772996043043021801095923304363273533371922178308996979103919503627514218954370744327378206682675144596448611567296691980050330006963694163905971022667356274168446870552804032338440509735072766193736208979114989127689135990476604777510609249389050689934064656944441978742991038109406869112942466784014367442300895805658331763351994123311752496776494299861560842489806780439684131334874940445909371117735282192783066137886519053292314262908698111440275105920750772873187583646116905464032766457203772504778105599515310133034272302139257290485088754188673983008933444807373789363319927, 1798270975647613713757891931806995590987510062907295482003908916635189709206513506491773422338172236512546545831108662640154999484005690340539810563388051187970699884462878553671885897629681162793579300398256902835426396595446940749718221375353192767025037635711742451787029993352501845994930049051334470722971304610368747055471907033227182987988196566549117169122152289703552854335293682359606776690765292539527025027917333408930694576183767513108183463266465592972972301093842351067901846167497916203956199004719826941429896674376255135153787949634684337468462413868065278642979749865320440917948406157090999433032072153939 ],[ 806134236331952761908650639521803928130476320452752407109815372683853426115011090888467630452157684545188920483141153538945052671895003308178800107585911205548768482000488480747878783956046667966880353941802633050154979543160340768725881836825833211931650415871802981210800486940906654698747348448668971100387102519796537996561578560178626086476060924379222160660309974976477963814728923910160012665626994378803435454096456130104003087879648236183362691681780191024138892620492064561690924843195284703150145294118455546763796666935014369939701757869116850632297268438886262835792237099122712962871666998329453713107784253316, 1668947239014485967191812505333813090598778772996043043021801095923304363273533371922178308996979103919503627514218954370744327378206682675144596448611567296691980050330006963694163905971022667356274168446870552804032338440509735072766193736208979114989127689135990476604777510609249389050689934064656944441978742991038109406869112942466784014367442300895805658331763351994123311752496776494299861560842489806780439684131334874940445909371117735282192783066137886519053292314262908698111440275105920750772873187583646116905464032766457203772504778105599515310133034272302139257290485088754188673983008933444807373789363319928 ]]", "", "", "", 1, ""]
[1, 28, "1.28.1.1", 11, 2, "[[ 1668947239014485967191812505333813090598778772996043043021801095923304363273533371922178308996979103919503627514218954370744327378206682675144596448611567296691980050330006963694163905971022667356274168446870552804032338440509735072766193736208979114989127689135990476604777510609249389050689934064656944441978742991038109406869112942466784014367442300895805658331763351994123311752496776494299861560842489806780439684131334874940445909371117735282192783066137886519053292314262908698111440275105920750772873187583646116905464032766457203772504778105599515310133034272302139257290485088754188673983008933444807373789363319928, -1798270975647613713757891931806995590987510062907295482003908916635189709206513506491773422338172236512546545831108662640154999484005690340539810563388051187970699884462878553671885897629681162793579300398256902835426396595446940749718221375353192767025037635711742451787029993352501845994930049051334470722971304610368747055471907033227182987988196566549117169122152289703552854335293682359606776690765292539527025027917333408930694576183767513108183463266465592972972301093842351067901846167497916203956199004719826941429896674376255135153787949634684337468462413868065278642979749865320440917948406157090999433032072153939 ],[ -806134236331952761908650639521803928130476320452752407109815372683853426115011090888467630452157684545188920483141153538945052671895003308178800107585911205548768482000488480747878783956046667966880353941802633050154979543160340768725881836825833211931650415871802981210800486940906654698747348448668971100387102519796537996561578560178626086476060924379222160660309974976477963814728923910160012665626994378803435454096456130104003087879648236183362691681780191024138892620492064561690924843195284703150145294118455546763796666935014369939701757869116850632297268438886262835792237099122712962871666998329453713107784253316, -1668947239014485967191812505333813090598778772996043043021801095923304363273533371922178308996979103919503627514218954370744327378206682675144596448611567296691980050330006963694163905971022667356274168446870552804032338440509735072766193736208979114989127689135990476604777510609249389050689934064656944441978742991038109406869112942466784014367442300895805658331763351994123311752496776494299861560842489806780439684131334874940445909371117735282192783066137886519053292314262908698111440275105920750772873187583646116905464032766457203772504778105599515310133034272302139257290485088754188673983008933444807373789363319927 ]]", "", "", "", 1, ""]
[1, 28, "1.28.1.1", 13, 1, "[[ -38724853171362952647907872006394668454882542090339418317462130756211752880252728714375383611521251799498699261196076081515332377339673125349374667953797422576258816167240167296896902997598054610115867979766801890036313117787935883441185930314176797298409660112795922599477426024904409431289410196676655720210327653676108196538109270383159933220904083905472319496334682160557899319603630743655339301265909409776507562696395098951604889485328622807018113555797618705403136486277168187233631789617896189000433907588881587691111940939127253891386418098038328442490446063050899089305487438578722867555326225457443066945177791503212253169472793002421157906868542681359052047, 3674234344988258254847467200704686175323564840289326282480308974565762716803624452470298003618917512983923365802881571348954961927445936886263772568812481340802855231974291784683026253277717140308678842750589172462791210596436225660234328198538968846085688839295808827658907396227894161526993949817130538111935193287071023416452884814032568225474629052869941229050463261736580952742673731719542264914045221777173101456141704394861628372867937467643436525403248296607096030383653107398122191796043736401785472297137155802291869922806827860099148665386708376488221051744061291842679340940246393878636608681966349289753911297560469729172648002055135235114848506700365719 ],[ 72786308052002173375372791886664021068766445303119299577563221562285546817061199303950244024015721765932505200905263750290222498237802144083427144935940513177659937419842716201763507020447028681266198428248158255552522071999931677921813023135460569516863922587857226853799014753570120510212393477316947598302801840157703009754844354423896542893655199083292980816438105088774884634194199799204621358045931112795284728888782504634907087419812676992720460717238427682004273238567010079660467435536388635387876554757422331761889057659899844393344100751276375001718019593632666148490816086353704633973594963393978180179375721188835722276571574016857936609054774946520111992, 38724853171362952647907872006394668454882542090339418317462130756211752880252728714375383611521251799498699261196076081515332377339673125349374667953797422576258816167240167296896902997598054610115867979766801890036313117787935883441185930314176797298409660112795922599477426024904409431289410196676655720210327653676108196538109270383159933220904083905472319496334682160557899319603630743655339301265909409776507562696395098951604889485328622807018113555797618705403136486277168187233631789617896189000433907588881587691111940939127253891386418098038328442490446063050899089305487438578722867555326225457443066945177791503212253169472793002421157906868542681359052048 ]]", "", "", "", 1, ""]
